direction,signal_time,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,exit_reason,profit_jpy,balance_jpy,rsi14,ema20,ema50,atr14
SELL,2025-10-24 15:20:00,2025-10-24 15:25:00,2025-10-24 15:30:00,152.915,152.85663873848753,152.95390750767496,152.85663873848753,TAKE_PROFIT,58.36126151245935,2972.127230975166,48.18074269371022,152.9194866583088,152.91961605838543,0.03890750767496864
BUY,2025-10-24 19:25:00,2025-10-24 19:30:00,2025-10-24 20:05:00,152.83200000000002,152.77850321646918,152.77850321646918,152.9122451752963,STOP_LOSS,-53.496783530846415,2918.6304474443195,52.10296806003476,152.8014214640346,152.80128285521545,0.0534967835308473
SELL,2025-10-24 20:20:00,2025-10-24 20:25:00,2025-10-24 21:00:00,152.79,152.832073324734,152.832073324734,152.72689001289896,STOP_LOSS,-42.07332473401948,2876.5571227103,47.75098797531632,152.80358668938368,152.80383398910996,0.04207332473401356
BUY,2025-10-24 21:15:00,2025-10-24 21:20:00,2025-10-24 21:20:00,152.855,152.82206685678838,152.82206685678838,152.9043997148174,STOP_LOSS,-32.933143211607785,2843.6239794986923,58.63997688462394,152.8047937977185,152.80347107000782,0.032933143211605745
SELL,2025-10-24 23:15:00,2025-10-24 23:20:00,2025-10-24 23:20:00,152.752,152.77900245535108,152.77900245535108,152.71149631697338,STOP_LOSS,-27.0024553510666,2816.6215241476257,32.971670961037006,152.8129443978968,152.81612917388577,0.02700245535107878
BUY,2025-10-24 23:40:00,2025-10-24 23:45:00,2025-10-24 23:45:00,152.87900000000002,152.84941870267102,152.84941870267102,152.9233719459935,STOP_LOSS,-29.58129732900261,2787.040226818623,57.81828121051316,152.81671793882865,152.81667230955668,0.029581297328992777
SELL,2025-10-26 23:35:00,2025-10-26 23:40:00,2025-10-26 23:40:00,152.817,152.84555031669186,152.84555031669186,152.77417452496226,STOP_LOSS,-28.55031669184882,2758.4899101267742,48.70740975296966,152.81843589301806,152.8185503894313,0.028550316691837326
SELL,2025-10-27 03:10:00,2025-10-27 03:15:00,2025-10-27 03:40:00,152.724,152.80815821328054,152.80815821328054,152.59776268007914,STOP_LOSS,-84.15821328054562,2674.3316968462286,32.5996787885863,152.9533958345702,152.96626268109105,0.08415821328055575
BUY,2025-10-27 04:55:00,2025-10-27 05:00:00,2025-10-27 06:00:00,152.989,153.0658993517442,152.93773376550385,153.0658993517442,TAKE_PROFIT,76.8993517442027,2751.2310485904313,56.24424826592924,152.92692010928724,152.9263592891525,0.05126623449614386
SELL,2025-10-27 08:40:00,2025-10-27 08:45:00,2025-10-27 08:50:00,152.909,152.96602279172518,152.96602279172518,152.8234658124122,STOP_LOSS,-57.022791725188426,2694.208256865243,30.2310018614062,153.04137461471316,153.042945846233,0.0570227917252023
BUY,2025-10-27 15:15:00,2025-10-27 15:20:00,2025-10-27 15:25:00,152.872,152.95629238242063,152.81580507838626,152.95629238242063,TAKE_PROFIT,84.29238242061388,2778.500639285857,63.86617604709757,152.77864162390807,152.77820999847933,0.056194921613741955
BUY,2025-10-28 13:55:00,2025-10-28 14:00:00,2025-10-28 14:05:00,152.045,152.1231298514272,151.99291343238184,152.1231298514272,TAKE_PROFIT,78.12985142720663,2856.6304907130634,60.73989167824734,151.9734205580623,151.97302558369344,0.052086567618143696
SELL,2025-10-28 17:00:00,2025-10-28 17:05:00,2025-10-28 17:05:00,151.925,151.99397256741162,151.99397256741162,151.8215411488826,STOP_LOSS,-68.97256741160618,2787.6579233014572,33.780244225446694,152.07769388093467,152.08605296930597,0.06897256741160566
BUY,2025-10-28 18:15:00,2025-10-28 18:20:00,2025-10-28 18:30:00,152.17700000000002,152.28605291441542,152.1042980570564,152.28605291441542,TAKE_PROFIT,109.05291441540044,2896.710837716858,57.769752600429996,152.07175750046716,152.07083457157051,0.07270194294360438
SELL,2025-10-28 21:10:00,2025-10-28 21:15:00,2025-10-28 21:35:00,152.038,151.9755251437379,152.07964990417474,151.9755251437379,TAKE_PROFIT,62.474856262099365,2959.1856939789573,35.504816804070316,152.12101614214734,152.12106353452955,0.04164990417474064
BUY,2025-10-29 00:15:00,2025-10-29 00:20:00,2025-10-29 00:20:00,152.164,152.12825128526651,152.12825128526651,152.2176230721002,STOP_LOSS,-35.7487147334723,2923.436979245485,62.187343044574185,152.07408249442128,152.07346733457274,0.035748714733468585
BUY,2025-10-29 04:35:00,2025-10-29 04:40:00,2025-10-29 04:50:00,152.07600000000002,151.99737668023022,151.99737668023022,152.19393497965473,STOP_LOSS,-78.62331976980386,2844.813659475681,63.56556418469096,151.91875805991657,151.915511349613,0.07862331976980938
SELL,2025-10-29 09:40:00,2025-10-29 09:45:00,2025-10-29 09:45:00,152.058,152.1262955959853,152.1262955959853,151.95555660602201,STOP_LOSS,-68.29559598531887,2776.5180634903622,38.24442961579245,152.14490850775474,152.14697210343584,0.06829559598532238
BUY,2025-10-29 10:10:00,2025-10-29 10:15:00,2025-10-29 10:25:00,152.266,152.19291319858723,152.19291319858723,152.37563020211914,STOP_LOSS,-73.08680141275659,2703.4312620776054,58.90336360468632,152.14753015673543,152.14632332280485,0.0730868014127704
SELL,2025-10-29 14:45:00,2025-10-29 14:50:00,2025-10-29 14:50:00,152.202,152.25554483967346,152.25554483967346,152.1216827404898,STOP_LOSS,-53.544839673463684,2649.8864224041417,43.616502781231354,152.24080729545358,152.2420112375868,0.05354483967345781
BUY,2025-10-29 19:05:00,2025-10-29 19:10:00,2025-10-29 19:15:00,152.132,152.07966184599948,152.07966184599948,152.2105072310008,STOP_LOSS,-52.33815400052322,2597.5482684036187,55.632383728899605,152.07756348321132,152.07734980255157,0.05233815400052607
SELL,2025-10-30 02:45:00,2025-10-30 02:50:00,2025-10-30 02:50:00,152.589,152.6740440382456,152.6740440382456,152.46143394263157,STOP_LOSS,-85.04403824559859,2512.50423015802,45.05564924066397,152.6498442628588,152.6515382546598,0.0850440382456111
SELL,2025-10-30 19:10:00,2025-10-30 19:15:00,2025-10-30 19:35:00,154.1,154.1534391270413,154.1534391270413,154.01984130943805,STOP_LOSS,-53.43912704131526,2459.065103116705,45.57857173727228,154.11382449409788,154.1149703653179,0.053439127041303394
BUY,2025-10-31 01:00:00,2025-10-31 01:05:00,2025-10-31 01:05:00,154.10999999999999,154.07928233241867,154.07928233241867,154.15607650137198,STOP_LOSS,-30.71766758131389,2428.347435535391,54.153241452689244,154.07634036070314,154.07596916368593,0.030717667581327126
SELL,2025-10-31 01:10:00,2025-10-31 01:15:00,2025-10-31 01:15:00,154.06,154.0925779888839,154.0925779888839,154.01113301667417,STOP_LOSS,-32.577988883900844,2395.7694466514904,46.01330700873523,154.0744101365393,154.07519337255283,0.03257798888389906
SELL,2025-10-31 01:35:00,2025-10-31 01:40:00,2025-10-31 01:45:00,153.979,153.91958585459184,154.01860943027214,153.91958585459184,TAKE_PROFIT,59.41414540816936,2455.1835920596595,35.00168490036884,154.06981343866738,154.07371340524006,0.03960943027211182
BUY,2025-10-31 05:45:00,2025-10-31 05:50:00,2025-10-31 06:05:00,153.997,153.95074377424513,153.95074377424513,154.06638433863233,STOP_LOSS,-46.25622575488819,2408.9273663047716,66.32970550783993,153.88777071842554,153.88419024099503,0.04625622575488597
SELL,2025-10-31 12:50:00,2025-10-31 12:55:00,2025-10-31 13:35:00,154.114,154.16319721398332,154.16319721398332,154.04020417902504,STOP_LOSS,-49.19721398331944,2359.730152321452,41.544922414043306,154.15678196159544,154.15913093190724,0.04919721398331538
BUY,2025-10-31 18:50:00,2025-10-31 18:55:00,2025-10-31 20:50:00,154.091,154.02626351055164,154.02626351055164,154.18810473417255,STOP_LOSS,-64.73648944836441,2294.9936628730875,52.707112501014315,154.05132829445293,154.05128979562278,0.0647364894483564
SELL,2025-10-31 22:45:00,2025-10-31 22:50:00,2025-10-31 22:50:00,154.051,154.08685433902772,154.08685433902772,153.9972184914584,STOP_LOSS,-35.85433902773616,2259.139323845351,46.28209834310271,154.07473064539266,154.07556912702734,0.035854339027729894
BUY,2025-11-03 01:20:00,2025-11-03 01:25:00,2025-11-03 01:25:00,154.218,154.17365752417555,154.17365752417555,154.28451371373663,STOP_LOSS,-44.34247582443618,2214.7968480209147,68.25967897658973,154.0730978144868,154.06644471811694,0.044342475824422425
SELL,2025-11-03 04:05:00,2025-11-03 04:10:00,2025-11-03 04:10:00,154.039,154.0749026565406,154.0749026565406,153.9851460151891,STOP_LOSS,-35.902656540599764,2178.894191480315,33.13328586773284,154.11234605613046,154.11436047930766,0.03590265654059874
BUY,2025-11-03 07:30:00,2025-11-03 07:35:00,2025-11-03 07:35:00,154.119,154.09595879445038,154.09595879445038,154.15356180832444,STOP_LOSS,-23.041205549617416,2155.8529859306973,60.387699901520826,154.0709162517197,154.07052275844984,0.02304120554962648
SELL,2025-11-03 11:05:00,2025-11-03 11:10:00,2025-11-03 11:15:00,154.115,154.16228808559177,154.16228808559177,154.04406787161236,STOP_LOSS,-47.288085591759454,2108.564900338938,46.963834841441425,154.12841803119846,154.1284949972493,0.04728808559176449
SELL,2025-11-03 11:25:00,2025-11-03 11:30:00,2025-11-03 11:30:00,154.109,154.1517960748799,154.1517960748799,154.04480588768016,STOP_LOSS,-42.796074879902335,2065.7688254590357,46.023397321321006,154.12826183660007,154.1285082960045,0.04279607487990359
BUY,2025-11-03 12:00:00,2025-11-03 12:05:00,2025-11-03 13:25:00,154.155,154.11709500107182,154.11709500107182,154.21185749839225,STOP_LOSS,-37.904998928183886,2027.8638265308518,51.29447006108795,154.1280382830091,154.12790797971425,0.03790499892817306
BUY,2025-11-03 20:15:00,2025-11-03 20:20:00,2025-11-03 20:50:00,154.18800000000002,154.15229930731866,154.15229930731866,154.24155103902206,STOP_LOSS,-35.70069268135967,1992.1631338494922,58.43501772606582,154.12873998985566,154.1279019618567,0.03570069268136564
SELL,2025-11-04 04:50:00,2025-11-04 04:55:00,2025-11-04 04:55:00,154.2,154.12373408529422,154.25084394313717,154.12373408529422,TAKE_PROFIT,76.26591470577182,2068.4290485552638,39.748198674137925,154.26259680233295,154.26436308950696,0.05084394313718941
BUY,2025-11-04 18:55:00,2025-11-04 19:00:00,2025-11-04 20:30:00,153.56,153.63482555995404,153.51011629336398,153.63482555995404,TAKE_PROFIT,74.82555995403573,2143.2546085092995,62.82499127097798,153.4537504603762,153.45359079206713,0.04988370663601743
SELL,2025-11-05 01:55:00,2025-11-05 02:00:00,2025-11-05 02:00:00,153.54,153.56985388973808,153.56985388973808,153.49521916539285,STOP_LOSS,-29.85388973809222,2113.4007187712073,32.41527625174274,153.6128600656158,153.6147319827103,0.02985388973809514
BUY,2025-11-05 05:50:00,2025-11-05 05:55:00,2025-11-05 06:05:00,153.51,153.43586272892233,153.43586272892233,153.62120590661647,STOP_LOSS,-74.13727107766022,2039.263447693547,63.69186734201153,153.34035085751634,153.33999855498396,0.07413727107764738
SELL,2025-11-06 00:35:00,2025-11-06 00:40:00,2025-11-06 00:40:00,154.056,154.07785555431562,154.07785555431562,154.0232166685266,STOP_LOSS,-21.85555431560715,2017.40789337794,37.775677740492945,154.08651695098163,154.08708999318844,0.02185555431561247
BUY,2025-11-06 06:50:00,2025-11-06 06:55:00,2025-11-06 06:55:00,153.977,153.9410516439215,153.9410516439215,154.03092253411776,STOP_LOSS,-35.94835607850655,1981.4595372994334,56.83907903598271,153.92608062826406,153.92438424193406,0.03594835607851481
SELL,2025-11-06 07:10:00,2025-11-06 07:15:00,2025-11-06 08:00:00,153.884,153.82571362200807,153.92285758532793,153.82571362200807,TAKE_PROFIT,58.28637799191938,2039.7459152913527,43.386399027350485,153.92340332246343,153.92370541692492,0.03885758532794754
BUY,2025-11-06 08:55:00,2025-11-06 09:00:00,2025-11-06 09:00:00,153.99200000000002,153.95099137593414,153.95099137593414,154.05351293609885,STOP_LOSS,-41.00862406588135,1998.7372912254714,61.861534919943274,153.90415515584408,153.90218274414391,0.041008624065889156
SELL,2025-11-06 09:35:00,2025-11-06 09:40:00,2025-11-06 09:40:00,153.804,153.84782188994868,153.84782188994868,153.738267165077,STOP_LOSS,-43.8218899486742,1954.9154012767972,34.69541086758815,153.89603039255078,153.90039429024765,0.04382188994867221
BUY,2025-11-07 02:45:00,2025-11-07 02:50:00,2025-11-07 03:30:00,153.20000000000002,153.13319185850324,153.13319185850324,153.3002122122452,STOP_LOSS,-66.80814149677872,1888.1072597800185,67.06868503921379,153.02868184224363,153.02196916716508,0.06680814149678879
SELL,2025-11-07 05:55:00,2025-11-07 06:00:00,2025-11-07 06:15:00,153.052,153.09844844918487,153.09844844918487,152.98232732622265,STOP_LOSS,-46.44844918487934,1841.6588105951391,44.6844002851126,153.07796785351962,153.0782749720139,0.04644844918489098
BUY,2025-11-07 06:20:00,2025-11-07 06:25:00,2025-11-07 06:30:00,153.161,153.1136778108764,153.1136778108764,153.2319832836854,STOP_LOSS,-47.322189123605085,1794.336621471534,59.3098482278884,153.0828642073573,153.07982098179266,0.04732218912359305
SELL,2025-11-07 13:00:00,2025-11-07 13:05:00,2025-11-07 13:10:00,153.271,153.203977344014,153.3156817706573,153.203977344014,TAKE_PROFIT,67.0226559859941,1861.3592774575282,31.68787235275785,153.3802537633123,153.38664451684943,0.04468177065732243
BUY,2025-11-07 16:10:00,2025-11-07 16:15:00,2025-11-07 16:20:00,153.366,153.45827373963124,153.3044841735792,153.45827373963124,TAKE_PROFIT,92.27373963122432,1953.6330170887525,64.44404309007318,153.22738783442765,153.22108273830543,0.06151582642081107
SELL,2025-11-07 17:15:00,2025-11-07 17:20:00,2025-11-07 18:35:00,153.176,153.0305109792541,153.27299268049725,153.0305109792541,TAKE_PROFIT,145.48902074588455,2099.122037834637,46.39002008740611,153.23046935534376,153.23139865666383,0.09699268049726463
BUY,2025-11-07 20:55:00,2025-11-07 21:00:00,2025-11-07 21:10:00,153.268,153.21751343715866,153.21751343715866,153.34372984426204,STOP_LOSS,-50.486562841342675,2048.6354749932943,64.20432693100207,153.14496331252056,153.14111647146387,0.050486562841354624
SELL,2025-11-10 15:15:00,2025-11-10 15:20:00,2025-11-10 15:20:00,154.062,154.10238349154005,154.10238349154005,154.00142476268996,STOP_LOSS,-40.38349154004095,2008.2519834532534,38.157302886001006,154.10267053087136,154.10462522912485,0.04038349154003581
BUY,2025-11-10 22:05:00,2025-11-10 22:10:00,2025-11-10 22:15:00,154.03,153.99658146645115,153.99658146645115,154.0801278003233,STOP_LOSS,-33.41853354885416,1974.8334499043992,55.22771686972464,153.99102857792033,153.99072723394627,0.033418533548863996
SELL,2025-11-11 07:25:00,2025-11-11 07:30:00,2025-11-11 07:30:00,154.182,154.21800893667236,154.21800893667236,154.12798659499143,STOP_LOSS,-36.00893667237415,1938.824513232025,31.633570251797764,154.261176951537,154.2643085076064,0.036008936672376445
BUY,2025-11-11 10:25:00,2025-11-11 10:30:00,2025-11-11 11:00:00,154.31900000000002,154.3883149174826,154.27279005501163,154.3883149174826,TAKE_PROFIT,69.31491748258622,2008.1394307146113,62.393871342642555,154.22229740380362,154.22024597259292,0.04620994498838635
